1.715,-12.453,0
2.3641,10.728,0
3.0131,-25.7,0
3.6621,-5.174,0
4.3112,6.981,0
4.9602,-34.162,0
5.6093,14.225,0
6.2583,-13.388,0
6.9073,19.222,0
7.5564,6.5655,0
8.2054,5.9433,0
8.8544,-4.7026,0
9.5035,-18.192,0
10.153,-3.1423,0
10.802,-20.77,0
11.451,1.1031,0
12.1,-16.466,0
12.749,-27.63,0
13.398,17.096,0
14.047,-7.0908,0
14.696,48.862,0
15.345,-25.585,0
15.994,0.63166,0
16.643,-21.166,0
17.292,-19.325,0
17.941,30.287,0
18.59,0.56759,0
19.239,-27.791,0
19.888,9.7877,0
20.537,-38.699,0
21.186,14.42,0
21.835,13.228,0
22.484,-47.564,0
23.133,-28.163,0
23.782,-21.01,0
24.431,17.405,0
25.08,36.141,0
25.729,-15.771,0
26.378,21.122,0
27.028,49.256,0
27.677,2.7534,0
28.326,-11.767,0
28.975,0.76721,0
29.624,19.398,0
30.273,15.768,0
30.922,-18.852,0
31.571,-18.978,0
32.22,1.7993,0
32.869,21.294,0
33.518,18.067,0
34.167,-14.994,0
34.816,-21.801,0
35.465,8.3415,0
36.114,31.771,0
36.763,-23.672,0
37.412,8.4465,1
38.061,40.785,1
38.71,-2.4933,1
39.359,-5.1005,1
40.008,8.8549,1
40.657,-35.354,1
41.306,-13.575,1
41.955,48.079,1
42.604,-14.222,1
43.253,16.283,1
43.903,6.647,1
44.552,-6.6381,1
45.201,-20.678,1
45.85,10.098,1
46.499,0.82106,1
47.148,30.552,1
47.797,-27.612,1
48.446,20.648,1
49.095,8.0211,1
49.744,19.856,1
50.393,-6.7713,1
51.042,11.975,1
51.691,-6.0028,1
51.833,489.95,1
