0.0005,3.6044,0
0.1255,2.0935,0
0.2505,2.1123,0
0.3755,2.0962,0
0.5005,2.1102,0
0.6255,2.1146,0
0.7505,2.1184,0
0.8755,2.0769,0
1.0005,2.0818,0
1.1255,2.0772,0
1.2505,2.0943,0
1.3755,2.0855,0
1.5005,2.0978,0
1.6255,2.1088,0
1.7505,2.122,0
1.8755,2.4002,0
2.0005,2.6323,0
2.1255,3.0976,0
2.2505,33.175,0
2.3755,39.689,0
2.5005,35.656,0
2.6255,47.317,0
2.7505,83.899,0
2.8755,84.541,0
3.0005,74.777,0
3.1255,91.861,0
3.2505,115.43,0
3.3755,131.51,0
3.5005,141.68,0
3.6255,98.678,0
3.7505,95.483,0
3.8755,75.472,0
4.0005,119.77,0
4.1255,95.473,0
4.2505,101.6,0
4.3755,117.57,0
4.5005,122.94,0
4.6255,103.51,0
4.7505,108.13,0
4.8755,132.66,0
5.0005,115.62,0
5.1255,108.8,0
5.2505,91.665,0
5.3755,116.18,0
5.5005,75.011,0
5.6255,90.214,0
5.7505,90.343,0
5.8755,121.97,0
6.0005,108.84,0
6.1255,112.21,0
6.2505,113.19,0
6.3755,85.892,0
6.5005,81.431,0
6.6255,65.108,0
6.7505,107.14,0
6.8755,100.95,0
7.0005,118.96,0
7.1255,74.799,0
7.2505,86.003,0
7.3755,98.884,0
7.5005,94.656,0
7.6255,99.128,0
7.7505,81.196,0
7.8755,79.491,0
8.0005,94.727,0
8.1255,93.377,0
8.2505,83.606,0
8.3755,108.88,0
8.5005,128.94,0
8.6255,81.367,0
8.7505,112.38,0
8.8755,109.06,0
9.0005,116.72,0
9.1255,110.18,0
9.2505,96.971,0
9.3755,109.18,0
9.5005,94.164,0
9.6255,96.85,0
9.7505,79.596,0
9.8755,106.28,0
10.001,74.148,0
10.126,96.742,0
10.251,96.944,0
10.376,110.33,0
10.501,93.135,0
10.626,111.23,0
10.751,92.644,0
10.876,115.79,0
11.001,82.538,0
11.126,111.72,0
11.251,86.051,0
11.376,82.639,0
11.501,91.4,0
11.626,81.383,0
11.751,63.893,0
11.876,81.282,0
12.001,90.07,0
12.126,116.34,0
12.251,89.134,0
12.376,125.85,0
12.501,108.98,1
12.626,97.686,1
12.751,90.826,1
12.876,112.21,1
13.001,106.49,1
13.126,104.71,1
13.251,90.592,1
13.376,100.4,1
13.501,119.47,1
13.626,98.776,1
13.751,87.419,1
13.876,80.459,1
14.001,114.56,1
14.126,113.44,1
14.251,128.18,1
14.376,95.151,1
14.501,92.186,1
14.626,87.796,1
14.751,100.77,1
14.876,95.233,1
15.001,72.981,1
15.126,86.822,1
15.251,106.38,1
15.376,98.516,1
15.501,56.3,1
15.626,58.475,1
15.751,103.47,1
15.876,108.45,1
16,95.413,1
16.125,76.217,1
16.25,96.849,1
16.375,99.334,1
16.5,89.162,1
16.625,91.14,1
16.75,80.744,1
16.875,103.58,1
17,116.26,1
17.125,76.33,1
17.25,80.543,1
17.375,87.844,1
17.5,78.873,1
17.625,75.442,1
17.75,90.972,1
17.875,79.513,1
18,74.748,1
18.125,114.53,1
18.25,71.958,1
18.375,86.497,1
18.5,81.006,1
18.625,120.68,1
18.75,70.481,1
18.875,100.11,1
19,86.734,1
19.125,86.299,1
19.25,94.392,1
19.375,112.09,1
19.5,95.505,1
19.625,112.52,1
19.75,92.518,1
19.875,91.503,1
20,83.46,1
20.125,90.439,1
20.25,103.39,1
20.375,72.797,1
20.5,97.554,1
20.625,95.742,1
20.75,82.272,1
20.875,100.19,1
21,85.005,1
21.125,81.702,1
21.25,75.933,1
21.375,63.237,1
21.5,74.928,1
21.625,115.79,1
21.75,85.301,1
21.875,101.51,1
22,64.79,1
22.125,102.07,1
22.25,96.294,1
22.375,100.9,1
22.5,93.145,1
22.625,103.2,1
22.75,92.453,1
22.875,113.88,1
23,118.88,1
23.125,117.74,1
23.25,76.795,1
23.375,91.93,1
23.5,106.65,1
23.625,85.736,1
23.75,82.466,1
23.875,77.636,1
24,114.48,1
24.125,87.292,1
24.25,82.959,1
24.375,81.378,1
24.5,88.118,1
24.625,108.92,1
24.75,120.88,1
24.875,76.955,1
25,87.701,1
25.125,79.536,1
25.25,109.03,1
25.375,90.548,1
25.5,86.47,1
25.625,79.69,1
25.75,114.24,1
25.875,125.71,1
26,80.247,1
26.125,41.294,1
26.25,75.677,1
26.375,87.686,1
26.5,109.56,1
26.625,65.292,1
26.75,93.666,1
26.875,105.89,1
27,87.304,1
27.125,129.18,1
27.25,87.733,1
27.375,84.287,1
27.5,90.995,1
27.625,91.088,1
27.75,89.315,1
27.875,118.12,1
28,74.181,1
28.125,113.57,1
28.25,95.43,1
28.375,83.015,1
28.5,89.982,1
28.626,94.478,1
28.751,92.278,1
28.876,120.35,1
29.001,84.319,1
29.126,111.63,1
29.251,82.7,1
29.376,98.345,1
29.501,80.961,1
29.626,64.074,1
29.751,89.224,1
29.876,82.102,1
30.001,90.115,1
30.126,80.009,1
30.251,87.687,1
30.376,89.165,1
30.501,99.02,1
30.626,71.385,1
30.751,79.091,1
30.876,66.203,1
31.001,83.786,1
31.126,59.61,1
31.251,82.82,1
31.376,80.016,1
31.501,88.242,1
31.626,92.38,1
31.751,80.916,1
31.876,58.657,1
32.001,90.319,1
32.126,90.139,1
32.251,106.71,1
32.376,67.795,1
32.501,86.449,1
32.626,56.558,1
32.751,75.158,1
32.876,84.703,1
33.001,81.627,1
33.126,90.181,1
33.251,107.97,1
33.376,103.62,1
33.501,72.023,1
33.626,70.88,1
33.751,103.79,1
33.876,73.876,1
34.001,87.546,1
34.126,83.402,1
34.251,130.65,1
34.376,80.074,1
34.501,74.296,1
34.626,61.867,1
34.751,90.898,1
34.876,85.945,1
35.001,72.54,1
35.126,79.002,1
35.251,85.541,1
35.376,75.468,1
35.501,71.064,1
35.626,70.115,1
35.751,72.339,1
35.876,65.567,1
36.001,100.22,1
36.126,83.348,1
36.251,83.521,1
36.376,79.215,1
36.501,100.17,1
36.626,71.065,1
36.751,109.24,1
36.876,54.078,1
37.001,72.484,1
37.126,103.23,1
37.251,82.027,1
37.376,70.208,1
37.501,74.787,1
37.626,88.015,1
37.751,71.937,1
37.876,95.762,1
38.001,98.91,1
38.126,108.41,1
38.251,84.396,1
38.376,113.51,1
38.501,89.374,1
38.626,131.91,1
38.751,117.2,1
38.876,97.677,1
39.001,99.745,1
39.126,101.07,1
39.251,116.77,1
39.376,101.49,1
39.501,125.22,1
39.626,116.13,1
39.751,92.954,1
39.876,133.84,1
40.001,81.29,1
40.126,84.527,1
40.251,75.38,1
40.376,87.11,1
40.501,115.03,1
40.626,95.642,1
40.751,115.11,1
40.876,87.316,1
41.001,112.87,1
41.126,84.445,1
41.251,122.31,1
41.376,101,1
41.501,84.709,1
41.626,89.918,1
41.751,85.642,1
41.876,94.675,1
42.001,94.173,1
42.126,79.392,1
42.251,70.782,1
42.376,89.791,1
42.501,103.29,1
42.626,78.561,1
42.751,107.03,1
42.876,104.08,1
43.001,107.4,1
43.126,74.167,1
43.251,68.406,1
43.376,91.946,1
43.501,75.041,1
43.626,80.481,1
43.751,84.38,1
43.876,65.36,1
44.001,85.871,1
44.126,120.19,1
44.251,72.182,1
44.376,92.922,1
44.501,77.19,1
44.626,74.741,1
44.751,96.755,1
44.876,66.137,1
45.001,51.284,1
45.126,98.607,1
45.251,111.69,1
45.376,109.3,1
45.501,59.603,1
45.626,105.25,1
45.751,101.11,1
45.876,60.997,1
46.001,100.28,1
46.126,91.709,1
46.251,88.152,1
46.376,89.667,1
46.501,108.2,1
46.626,84.012,1
46.751,104.73,1
46.876,79.437,1
47.001,108.92,1
47.126,103.49,1
47.251,85.455,1
47.376,75.058,1
47.501,80.318,1
47.626,98.92,1
47.751,94.631,1
47.876,82.575,1
48.001,79.058,1
48.126,74.491,1
48.251,101.2,1
48.376,109.85,1
48.501,96.686,1
48.626,76.092,1
48.751,74.095,1
48.876,99.065,1
49.001,96.391,1
49.126,73.592,1
49.251,95.657,1
49.376,90.916,1
49.501,73.924,1
49.626,82.223,1
49.751,89.451,1
49.876,86.826,1
50.001,91.869,1
50.126,78.29,1
50.251,83.828,1
50.376,73.514,1
50.501,97.351,1
50.626,77.739,1
50.751,71.522,1
50.876,75.626,1
51.001,101.35,1
51.126,89.213,1
51.251,93.138,1
51.376,80.424,1
51.501,107.73,1
51.626,69.699,1
51.751,75.474,1
51.876,75.748,1
52.001,88.11,1
52.126,79.169,1
52.251,91.369,1
52.376,89.398,1
52.501,80.927,1
52.626,86.579,1
52.751,75.112,1
52.876,64.717,1
53.001,59.226,1
53.126,85.046,1
53.251,97.083,1
53.376,98.656,1
53.501,61.274,1
53.626,77.162,1
53.751,111.6,1
53.876,72.206,1
54.001,84.883,1
54.126,94.742,1
54.251,62.406,1
54.376,108.49,1
54.501,100.78,1
54.626,86.438,1
54.751,74.772,1
54.876,86.866,1
55.001,94.356,1
55.126,88.576,1
55.251,95.732,1
55.376,85.33,1
55.501,75.113,1
55.626,63.216,1
55.751,74.265,1
55.876,69.364,1
56.001,87.258,1
56.126,60.446,1
56.251,73.76,1
56.376,84.438,1
56.501,73.268,1
56.626,84.249,1
56.751,74.574,1
56.876,70.133,1
57.057,90.833,1
