26.376,55.979,0
26.506,42.439,0
26.636,66.443,0
26.766,55.373,0
26.896,59.108,0
27.025,76.373,0
27.155,50.253,0
27.285,58.957,0
27.415,68.815,0
27.545,55.26,0
27.674,78.118,0
27.804,60.688,0
27.934,64.5,0
28.064,56.196,0
28.194,61.528,0
28.324,50.011,0
28.453,70.068,0
28.583,59.044,0
28.713,58.849,0
28.843,70.157,0
28.973,63.872,0
29.102,49.395,0
29.232,67.735,0
29.362,47.633,0
29.492,69.929,0
29.622,57.965,0
29.751,70.303,0
29.881,63.302,0
30.011,47.691,0
30.141,65.058,0
30.271,63.3,0
30.4,61.773,0
30.53,55.865,0
30.66,69.589,0
30.79,77.389,0
30.92,56.241,0
31.049,56.958,0
31.179,43.44,0
31.309,73.967,0
31.439,59.197,0
31.569,63.964,0
31.699,56.576,0
31.828,59.653,0
31.958,59.624,0
32.088,54.697,0
32.218,63.826,0
32.348,50.523,0
32.477,73.941,0
32.607,57.328,0
32.737,62.527,0
32.867,55.519,0
32.997,72.265,0
33.126,64.225,1
33.256,54.978,1
33.386,58.34,1
33.516,60.223,1
33.646,61.803,1
33.775,69.098,1
33.905,66.919,1
34.035,65.776,1
34.165,50.277,1
34.295,52.09,1
34.424,56.848,1
34.554,57.512,1
34.684,76.252,1
34.814,71.392,1
34.944,65.775,1
35.074,51.213,1
35.203,55.615,1
35.333,72.504,1
35.463,43.451,1
35.593,65.567,1
35.723,59.956,1
35.852,68.52,1
35.982,63.801,1
36.112,63.576,1
36.242,59,1
36.372,65.377,1
36.501,51.205,1
36.631,65.103,1
36.761,57.848,1
36.891,66.568,1
37.021,55.369,1
37.15,80.499,1
37.28,61.129,1
37.41,68.573,1
37.54,48.708,1
37.67,52.591,1
37.799,51.38,1
37.929,51.44,1
38.059,66.541,1
38.189,53.259,1
38.319,76.294,1
38.449,55.07,1
38.578,61.407,1
38.727,71.184,1
