0,1.9638e-05,0
0.0005,1.796e-05,0
0.001,1.7121e-05,0
0.0015,1.7456e-05,0
0.002,1.8296e-05,0
0.0025,1.8967e-05,0
0.003,1.9303e-05,0
0.0035,1.9974e-05,0
0.004,2.031e-05,0
0.0045,2.0646e-05,0
0.005,2.0981e-05,0
0.0055,2.1988e-05,0
0.006,2.3331e-05,0
0.0065,2.3667e-05,0
0.007,2.4002e-05,0
0.0075,2.4002e-05,0
0.008,2.5009e-05,0
0.0085,2.6017e-05,0
0.009,2.5345e-05,0
0.0095,2.2492e-05,0
0.01,1.9974e-05,0
0.0105,1.9974e-05,0
0.011,2.0142e-05,0
0.0115,2.031e-05,0
0.012,1.9303e-05,0
0.0125,1.8631e-05,0
0.013,1.7624e-05,0
0.0135,1.6953e-05,0
0.014,1.7121e-05,0
0.0145,1.8463e-05,0
0.015,1.8631e-05,0
0.0155,1.8631e-05,0
0.016,1.7288e-05,0
0.0165,1.6281e-05,0
0.017,1.6617e-05,0
0.0175,1.6281e-05,0
0.018,1.4939e-05,0
0.0185,1.5106e-05,0
0.019,1.6449e-05,0
0.0195,1.8631e-05,0
0.02,1.9974e-05,0
0.0205,1.8631e-05,0
0.021,1.796e-05,0
0.0215,1.8463e-05,0
0.022,1.7624e-05,0
0.0225,1.6449e-05,0
0.023,1.6617e-05,0
0.0235,1.6281e-05,0
0.024,1.561e-05,0
0.0245,1.5274e-05,0
0.025,1.6617e-05,0
0.0255,1.6617e-05,0
0.026,1.6617e-05,0
0.0265,1.7624e-05,0
0.027,1.947e-05,0
0.0275,2.0981e-05,0
0.028,2.1653e-05,0
0.0285,2.0646e-05,0
0.029,1.796e-05,0
0.0295,1.6449e-05,0
0.03,1.9135e-05,0
0.0305,2.1317e-05,0
0.031,2.1988e-05,0
0.0315,2.1988e-05,0
0.032,2.1653e-05,0
0.0325,2.0478e-05,0
0.033,1.947e-05,0
0.0335,1.8128e-05,0
0.034,1.7121e-05,0
0.0345,1.8128e-05,0
0.035,1.9974e-05,0
0.0355,1.947e-05,0
0.036,1.8128e-05,0
0.0365,1.6953e-05,0
0.037,1.796e-05,0
0.0375,1.9638e-05,0
0.038,1.9806e-05,0
0.0385,1.9974e-05,0
0.039,1.9638e-05,0
0.0395,1.8967e-05,0
0.04,1.7288e-05,0
0.0405,1.5946e-05,0
0.041,1.5442e-05,0
0.0415,1.4099e-05,0
0.042,1.3428e-05,0
0.0425,1.4771e-05,0
0.043,1.6953e-05,0
0.0435,1.8296e-05,0
0.044,1.796e-05,0
0.0445,1.6449e-05,0
0.045,1.6953e-05,0
0.0455,1.6785e-05,0
0.046,1.6617e-05,0
0.0465,1.796e-05,0
0.047,2.031e-05,0
0.0475,2.1317e-05,0
0.048,2.1317e-05,0
0.0485,2.1149e-05,0
0.049,1.9303e-05,0
0.0495,1.8296e-05,0
0.05,1.8296e-05,0
0.0505,1.8463e-05,0
0.051,1.7288e-05,0
0.0515,1.5946e-05,0
0.052,1.5946e-05,0
0.0525,1.7624e-05,0
0.053,1.9303e-05,0
0.0535,1.9303e-05,0
0.054,1.7121e-05,0
0.0545,1.4771e-05,0
0.055,1.4099e-05,0
0.0555,1.6617e-05,0
0.056,1.8128e-05,0
0.0565,1.6953e-05,0
0.057,1.5442e-05,0
0.0575,1.4267e-05,0
0.058,1.4267e-05,0
0.0585,1.561e-05,0
0.059,1.7121e-05,0
0.0595,1.8463e-05,0
0.06,1.9974e-05,0
0.0605,2.0646e-05,0
0.061,2.0981e-05,0
0.0615,2.0142e-05,0
0.062,1.8296e-05,0
0.0625,1.7624e-05,0
0.063,1.8463e-05,0
0.0635,1.9806e-05,0
0.064,2.0646e-05,0
0.0645,1.9638e-05,0
0.065,1.6617e-05,0
0.0655,1.3932e-05,0
0.066,1.3596e-05,0
0.0665,1.4939e-05,0
0.067,1.6281e-05,0
0.0675,1.5946e-05,0
0.068,1.5778e-05,0
0.0685,1.7792e-05,0
0.069,1.9135e-05,0
0.0695,1.9638e-05,0
0.07,2.1149e-05,0
0.0705,2.182e-05,0
0.071,2.0646e-05,0
0.0715,2.031e-05,0
0.072,2.1317e-05,0
0.0725,2.0981e-05,0
0.073,2.1317e-05,0
0.0735,2.2324e-05,0
0.074,2.0813e-05,0
0.0745,1.8296e-05,0
0.075,1.5946e-05,0
0.0755,1.561e-05,0
0.076,1.7288e-05,0
0.0765,1.8631e-05,0
0.077,1.8128e-05,0
0.0775,1.8128e-05,0
0.078,1.9303e-05,0
0.0785,2.0646e-05,0
0.079,1.9638e-05,0
0.0795,1.5946e-05,0
0.08,1.2924e-05,0
0.0805,1.3092e-05,0
0.081,1.5442e-05,0
0.0815,1.6617e-05,0
0.082,1.7288e-05,0
0.0825,1.8296e-05,0
0.083,1.7624e-05,0
0.0835,1.6953e-05,0
0.084,1.6281e-05,0
0.0845,1.4603e-05,0
0.085,1.4603e-05,0
0.0855,1.7456e-05,0
0.086,2.031e-05,0
0.0865,2.031e-05,0
0.087,1.9303e-05,0
0.0875,1.8631e-05,0
0.088,1.6785e-05,0
0.0885,1.5274e-05,0
0.089,1.5106e-05,0
0.0895,1.4771e-05,0
0.09,1.4099e-05,0
0.0905,1.4603e-05,0
0.091,1.5106e-05,0
0.0915,1.6281e-05,0
0.092,1.7456e-05,0
0.0925,1.8296e-05,0
0.093,1.7624e-05,0
0.0935,1.7624e-05,0
0.094,2.0478e-05,0
0.0945,2.4002e-05,0
0.095,2.5345e-05,0
0.0955,2.4338e-05,0
0.096,2.266e-05,0
0.0965,2.0981e-05,0
0.097,1.9974e-05,0
0.0975,2.1149e-05,0
0.098,2.2324e-05,0
0.0985,2.1988e-05,0
